Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL483254,0,Cc1[nH]c2ccccc2c1CCNCc1ccc(/C=C/C(=O)NO)cc1,IC50,=,280,nM,CHEMBL3538489,Inhibition of his-strep-tagged HDAC8 (unknown origin) expressed in SF9 cells using [3H]acetylated human histone H4 peptide as substrate by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3526051,1,Scientific Literature,Drug Metab Dispos,2012,CHEMBL3308860
CHEMBL3645368,0,COc1ccc(-c2nc3cc(/C=C/C(=O)NO)ccc3n2CCO)cc1,IC50,=,401,nM,CHEMBL3707727,Enzyme Assay: The assay have been carried out in a 96 well format and the BIOMOL using a fluorescent-based HDAC activity assay.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3639191,37,BindingDB Database,,2013,None
CHEMBL3098602,0,O=C(CCCCC[C@H](NC(=O)[C@H]1CCC(=O)N1)C(=O)Nc1cccc(C(F)(F)F)c1)NO,IC50,=,33,nM,CHEMBL3376042,Inhibition of human HDAC8 using RHK(Ac)K(Ac) as substrate by fluorimetric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3352629,1,Scientific Literature,Bioorg Med Chem Lett,2015,None
CHEMBL2401849,2,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)Cc2ccc(NC(=O)CCCCCCC(=O)NO)cc2)cc1)c1ccccc1,IC50,,,,CHEMBL2406451,Inhibition of human recombinant HDAC8 after 30 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2401729,1,Scientific Literature,J Med Chem,2013,None
CHEMBL585164,1,[N-]=[N+]=NCc1cc(COc2ccc(NC(=O)CCCCCCC(=O)NO)cc2)cc(N=[N+]=[N-])c1,Activity,,,,CHEMBL2175003,Binding affinity to human recombinant HDAC8 expressed in Escherichia coli assessed as enzyme biotinylation level at 2.5 uM preincubated for 3 hrs followed by denaturation measured after 60 mins by Western blot-based photoaffinity labelling method in presence of 0.25 and 25 uM SAHA,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2169804,1,Scientific Literature,Bioorg Med Chem Lett,2012,None
CHEMBL483477,0,O=C(CCCCCCC(=O)NCCc1ccccc1)NO,IC50,=,376,nM,CHEMBL3102461,Inhibition of human HDAC8 using RHK(Ac)K(Ac) as substrate by fluorimetric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3098008,1,Scientific Literature,Bioorg Med Chem Lett,2014,None
CHEMBL3098694,0,O=C(CCCCC[C@H](NC(=O)C1C(=O)NCC1c1ccccc1)C(=O)Nc1ccccc1)NO,IC50,=,123,nM,CHEMBL3102461,Inhibition of human HDAC8 using RHK(Ac)K(Ac) as substrate by fluorimetric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3098008,1,Scientific Literature,Bioorg Med Chem Lett,2014,None
CHEMBL2337867,0,Cc1ccccc1-c1ccc(Cn2cccc(O)c2=S)cc1,IC50,=,3105,nM,CHEMBL3707509,Fluor de Lys Assay: Fluor de Lys is a fluorescence based HDAC activity assay comprising a combination of fluorogenic Histone deAcetylase Lysyl substrate and a developer. The kit is a highly sensitive and convenient alternative to radiolabeled,,,,,,,,,,,,,,
CHEMBL2398525,1,O=C(Cc1cc(NCc2cccs2)c(O)c(NCc2cccs2)c1)NCc1ccccc1,Activity,=,60.65,%,CHEMBL2399513,Inhibition of recombinant human HDAC8 using Arg-His-Lys(Ac)-Lys(Ac) as substrate assessed as residual activity at 3.3 x 10'-5 M after 2 hrs by fluorescence assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2396570,1,Scientific Literature,Bioorg Med Chem,2013,None
CHEMBL4299472,None,CC[C@@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccccc3-c3cn(CCCCCCC(=O)NO)nn3)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,=,1280,nM,CHEMBL3737282,Inhibition of recombinant HDAC8 (unknown origin) expressed in Escherichia coli BL21(DE3) after 60 mins using trichostatin A by label-free mass spectrometry-based SAMDI assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3734738,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL3736170,3,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccccc3-c3cn(CCCCCCC(=O)NO)nn3)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C2=NCCN3C(=O)O[C@@]1(C)[C@H]3[C@H]2C,IC50,=,2450,nM,CHEMBL3737282,Inhibition of recombinant HDAC8 (unknown origin) expressed in Escherichia coli BL21(DE3) after 60 mins using trichostatin A by label-free mass spectrometry-based SAMDI assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3734738,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL3770180,0,O=C(NO)c1noc(-c2ccccc2)n1,IC50,=,38500,nM,CHEMBL3771761,Inhibition of human HDAC8 using Z-L-Lys(eta-trifluoroacetyl)-AMC as substrate after 90 mins by fluorescence analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3769396,1,Scientific Literature,J Med Chem,2016,None
CHEMBL3771210,0,O=C(NO)c1csc(-c2cnccn2)n1,IC50,=,61420,nM,CHEMBL3771761,Inhibition of human HDAC8 using Z-L-Lys(eta-trifluoroacetyl)-AMC as substrate after 90 mins by fluorescence analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3769396,1,Scientific Literature,J Med Chem,2016,None
CHEMBL3770136,0,O=C(NO)c1coc(C(c2ccccc2)c2ccccc2)n1,IC50,=,2700,nM,CHEMBL3771761,Inhibition of human HDAC8 using Z-L-Lys(eta-trifluoroacetyl)-AMC as substrate after 90 mins by fluorescence analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3769396,1,Scientific Literature,J Med Chem,2016,None
CHEMBL27759,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL3356918,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL3356919,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL3356934,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL538364,0,COc1ccc(-c2ccc(/C=C/C=C/C(=O)NO)cc2)cc1,IC50,=,1560,nM,CHEMBL3238611,Inhibition of human HDAC8 using fluorogenic tetrapeptide RHKKAc as substrate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3232764,1,Scientific Literature,Eur J Med Chem,2014,None
CHEMBL98,0,O=C(CCCCCCC(=O)Nc1ccccc1)NO,IC50,=,243,nM,CHEMBL3238611,Inhibition of human HDAC8 using fluorogenic tetrapeptide RHKKAc as substrate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3232764,1,Scientific Literature,Eur J Med Chem,2014,None
CHEMBL1094710,0,O=C(CCCCCCC(=O)Nc1cccc(-n2cc(C3CCCCC3)nn2)c1)NO,IC50,=,2750,nM,CHEMBL1101059,Inhibition of HDAC8 assessed as blockade of decorboxylation of carboxyfluorescein labeled acetylated peptide substrate after 17 hrs,B,BAO_0000357,single protein format,None,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1154884,1,Scientific Literature,J Med Chem,2010,None
CHEMBL1088734,0,O=C(CCCCCCC(=O)Nc1cccc(-c2cn(-c3ccc(C(F)(F)F)cc3)nn2)c1)NO,IC50,=,5220,nM,CHEMBL1101059,Inhibition of HDAC8 assessed as blockade of decorboxylation of carboxyfluorescein labeled acetylated peptide substrate after 17 hrs,B,BAO_0000357,single protein format,None,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1154884,1,Scientific Literature,J Med Chem,2010,None
CHEMBL4464003,1,CC[C@H](Nc1ncnc2[nH]cnc12)c1nc2cccc(CNC(=O)c3ccc(C(=O)NO)cc3)c2c(=O)n1-c1ccccc1,IC50,=,138,nM,CHEMBL4405134,Inhibition of recombinant C-terminal His-fusion tagged and N-terminal Streptavidin2-tagged human HDAC8 (1 to 377 residues) expressed in insect cells using fluorogenic peptide p53 residues 379-382 (RHK(Ac)K(Ac)AMC) as substrate measured after 1 to 2 hrs by fluorescence assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4402587,1,Scientific Literature,J Med Chem,2020,None
CHEMBL3775009,0,Cc1nc(N(C)c2cccc(OCCCC(=O)NO)c2)c2ccccc2n1,IC50,>,1000,nM,CHEMBL3778477,Inhibition of human recombinant HDAC8 using AMC labeled AC-peptide as substrate incubated for 1 hr by fluorescence analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3774354,1,Scientific Literature,J Med Chem,2016,None
CHEMBL4284448,0,O=C(CCC(CCCC(=O)Nc1ccccc1)Cc1ccccc1)NO,Activity,=,51,%,CHEMBL4252429,Inhibition of human recombinant full-length C-terminal His-tagged HDAC8 expressed in baculovirus infected Sf9 insect cell assessed as remaining activity at 5 x 10'-8 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 30 mins by fluorimetric method rel;ative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL4285869,0,CCCCC(CCCC(=O)Nc1ccccc1)CCC(=O)NO,Activity,=,74,%,CHEMBL4252430,Inhibition of human recombinant full-length C-terminal His-tagged HDAC8 expressed in baculovirus infected Sf9 insect cell assessed as remaining activity at 2.5 x 10'-8 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 30 mins by fluorimetric method rel;ative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL4277951,0,CCCCCCC(CCCC(=O)Nc1ccccc1)CCC(=O)NO,Activity,=,92,%,CHEMBL4252446,Inhibition of human recombinant full-length C-terminal His-tagged HDAC8 expressed in baculovirus infected Sf9 insect cell assessed as remaining activity at 1.25 x 10'-8 M preincubated for 15 mins followed by HDAC-Glo substrate addition measured after 30 mins by fluorimetric method rel;ative to control,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4251567,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL1095075,0,O=C(/C=C/c1cccc(-c2nc3ccccc3n2CCN2CCOCC2)c1)NO,IC50,=,400,nM,CHEMBL1113907,Inhibition of human recombinant HDAC8,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1158589,1,Scientific Literature,Bioorg Med Chem Lett,2010,None
CHEMBL1099095,0,COc1ccc(-n2c(-c3cccc(/C=C/C(=O)NO)c3)nc3ccccc32)cc1,IC50,=,63,nM,CHEMBL1113907,Inhibition of human recombinant HDAC8,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1158589,1,Scientific Literature,Bioorg Med Chem Lett,2010,None
CHEMBL1094792,0,C[C@H](c1ccccc1)n1c(-c2cccc(/C=C/C(=O)NO)c2)nc2ccccc21,IC50,=,20,nM,CHEMBL1113907,Inhibition of human recombinant HDAC8,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1158589,1,Scientific Literature,Bioorg Med Chem Lett,2010,None
CHEMBL1095136,0,CCN1CCC[C@@H](n2c(-c3cccc(/C=C/C(=O)NO)c3)nc(-c3ccccc3)c2C)C1,IC50,=,31,nM,CHEMBL1113907,Inhibition of human recombinant HDAC8,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1158589,1,Scientific Literature,Bioorg Med Chem Lett,2010,None
CHEMBL496761,None,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)Cc3ccc(-c4cn(CCCCCCCCCC(=O)NO)nn4)cc3)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,IC50,,,,CHEMBL1015471,Inhibition of HDAC8 from human HeLa cells nuclear extract by cell free fluorimetric assay,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1139366,1,Scientific Literature,J Med Chem,2009,CHEMBL3308376
CHEMBL152543,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL3621988,0,Nc1cc(F)ccc1NC(=O)c1ccc(CNC(=O)/C=C/c2cccnc2)cc1,IC50,=,833,nM,CHEMBL4387979,Inhibition of HDAC8 (unknown origin) using Fluor de Lys substrate by fluorescence assay relative to control,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4387704,1,Scientific Literature,Eur J Med Chem,2019,None
CHEMBL4456269,0,CN1CCC(CNC(=O)c2cccc(C(=O)NO)c2)(c2nc(-c3ccccc3)cs2)CC1,Ki,=,1330,nM,CHEMBL4368743,Inhibition of HDAC8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4364347,1,Scientific Literature,Bioorg Med Chem,2019,None
CHEMBL3670671,0,O=C(NO)c1ccc(CNC(=O)c2[nH]c(-c3cccs3)cc2-c2ccc(F)cc2)cc1,IC50,>,5000,nM,CHEMBL3707820,Enzyme Assay: The reactions were carried out in a 96-well microplate for fluorometry in a 50 μl reaction volume. After the deacetylation reaction,,,,,,,,,,,,,,
CHEMBL242039,0,CCSC(=S)SCC(=O)c1ccc(OC)cc1,IC50,=,15848.93,nM,CHEMBL890787,Inhibition of HDAC8 in HeLa cells,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL1146229,1,Scientific Literature,Bioorg Med Chem Lett,2007,CHEMBL3308376
CHEMBL152665,0,O=C(Cc1ccccc1)NO,IC50,=,11620,nM,CHEMBL2340965,Inhibition of HDAC8 (unknown origin) assessed as fluorescence intensity measured after 60 mins incubation at room temperature by trypsin-free microfluidic lab-on-a-chip assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2331470,1,Scientific Literature,J Med Chem,2013,None
CHEMBL2333342,0,O=C(NO)c1ccc(C(=O)Nc2ccccc2)cc1,IC50,=,689,nM,CHEMBL2340965,Inhibition of HDAC8 (unknown origin) assessed as fluorescence intensity measured after 60 mins incubation at room temperature by trypsin-free microfluidic lab-on-a-chip assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2331470,1,Scientific Literature,J Med Chem,2013,None
CHEMBL4299446,3,CC[C@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)Cc3ccc(-c4cn(CCC(=O)NO)nn4)cc3)[C@@H]2O)[C@@](C)(O)C[C@H](C)CN(C)[C@@H](C)[C@H](O)[C@@]1(C)O,IC50,>,10000,nM,CHEMBL3737282,Inhibition of recombinant HDAC8 (unknown origin) expressed in Escherichia coli BL21(DE3) after 60 mins using trichostatin A by label-free mass spectrometry-based SAMDI assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3734738,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL2337875,0,Oc1cccn(Cc2ccccc2)c1=S,IC50,=,1272,nM,CHEMBL3707509,Fluor de Lys Assay: Fluor de Lys is a fluorescence based HDAC activity assay comprising a combination of fluorogenic Histone deAcetylase Lysyl substrate and a developer. The kit is a highly sensitive and convenient alternative to radiolabeled,,,,,,,,,,,,,,
CHEMBL3769683,0,O=C(NO)c1csc(-c2ccc(Br)cc2)n1,IC50,=,36360,nM,CHEMBL3771761,Inhibition of human HDAC8 using Z-L-Lys(eta-trifluoroacetyl)-AMC as substrate after 90 mins by fluorescence analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3769396,1,Scientific Literature,J Med Chem,2016,None
CHEMBL3770917,0,O=C(NO)c1csc(-c2ccccc2)n1,IC50,=,12120,nM,CHEMBL3771761,Inhibition of human HDAC8 using Z-L-Lys(eta-trifluoroacetyl)-AMC as substrate after 90 mins by fluorescence analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3769396,1,Scientific Literature,J Med Chem,2016,None
CHEMBL2381517,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL2235255,0,O=C(CCCCCCCC(=O)c1cccnc1)NO,IC50,=,153,nM,CHEMBL3047468,Inhibition of Homo sapiens (human) HDAC8,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3045730,1,Scientific Literature,Med Chem Res,2012,None
CHEMBL539180,0,CC(=O)c1cc(/C=C/C(=O)NO)n(C)c1,IC50,=,11250,nM,CHEMBL3047468,Inhibition of Homo sapiens (human) HDAC8,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3045730,1,Scientific Literature,Med Chem Res,2012,None
CHEMBL3593409,0,CC(C)[C@@H]1NC(=O)[C@]2(C)CSC(=N2)c2cccc(n2)CNC(=O)C[C@@H](/C=C/CCS)OC1=O,IC50,=,341.3,nM,CHEMBL3596007,Inhibition of recombinant full-length HDAC8 (unknown origin) using MAZ1600/MAZ1675 as substrate assessed as release of 7 amino-4-methylcoumarin measured every 5 mins by fluorescence assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3593208,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL2333345,0,O=C(NO)C1CCCCC1,IC50,=,3720,nM,CHEMBL2340965,Inhibition of HDAC8 (unknown origin) assessed as fluorescence intensity measured after 60 mins incubation at room temperature by trypsin-free microfluidic lab-on-a-chip assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL2331470,1,Scientific Literature,J Med Chem,2013,None
CHEMBL2364628,0,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,IC50,=,254,nM,CHEMBL3778477,Inhibition of human recombinant HDAC8 using AMC labeled AC-peptide as substrate incubated for 1 hr by fluorescence analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3774354,1,Scientific Literature,J Med Chem,2016,None
CHEMBL3763386,0,C/C(=N\N(C)C(=O)c1ccc(N(C)C)cc1)c1ccc(C(=O)NO)cc1,IC50,=,54,nM,CHEMBL3766680,Inhibition of recombinant human HDAC8 by fluorimetry,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3763045,1,Scientific Literature,J Med Chem,2016,None
CHEMBL468935,0,Nc1cccc(-c2csc(NC(=O)CCCCCCC(=O)NO)n2)c1,Activity,=,45,%,CHEMBL3880942,Inhibition of HDAC8 (unknown origin) assessed as residual activity at 0.5 uM relative to control,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3880414,38,Patent Bioactivity Data,,2010,None
CHEMBL3352994,2,CC(C)[C@H]1NC(=O)C[C@@H](CCCCCC(=O)O)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@@H](C)NC1=O,Inhibition,<,50,%,CHEMBL3382544,Inhibition of human recombinant HDAC8 at 20 uM using [Ac-Leu-Gly-Lys(Ac)-AMC substrate incubated for 15 to 30 mins,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3351463,1,Scientific Literature,J Med Chem,2014,None
CHEMBL3526942,0,Cc1[nH]c2cc(O)ccc2c1CCNCc1ccc(/C=C/C(N)=O)cc1,IC50,=,6800,nM,CHEMBL3538489,Inhibition of his-strep-tagged HDAC8 (unknown origin) expressed in SF9 cells using [3H]acetylated human histone H4 peptide as substrate by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3526051,1,Scientific Literature,Drug Metab Dispos,2012,CHEMBL3308860
CHEMBL3309286,0,CN1C(=O)CC(C)(C)c2cc(C(=O)NCCCCCCC(=O)NO)ccc21,IC50,=,59,nM,CHEMBL3373321,Inhibition of human HDAC8 pre-incubated for 30 mins before substrate addition and measured after 30 mins by HDAC-Glo I/II assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3351757,1,Scientific Literature,Bioorg Med Chem,2014,None
CHEMBL3309290,0,CC1(C)CC(=O)Nc2ccc(C(=O)NCc3cccc(/C=C/C(=O)NO)c3)cc21,IC50,=,200,nM,CHEMBL3373321,Inhibition of human HDAC8 pre-incubated for 30 mins before substrate addition and measured after 30 mins by HDAC-Glo I/II assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3351757,1,Scientific Literature,Bioorg Med Chem,2014,None
CHEMBL3356930,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL1851943,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL4640205,0,O=C(NO)c1ccc(N(Cc2ccccc2)C(=O)c2cccc(C(F)(F)F)c2)cc1,IC50,=,264,nM,CHEMBL4619650,Inhibition of N-terminal His-tagged full length human HDAC8 expressed in baculovirus expression system using FAM-RHKK(TF-Ac)-NH2 substrate incubated for 3 hrs by EMSA method,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4616727,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4639383,0,CC(C)(C)c1cccc(NC(=O)c2ccc(C(=O)NO)cc2)c1,IC50,>,1000,nM,CHEMBL4619650,Inhibition of N-terminal His-tagged full length human HDAC8 expressed in baculovirus expression system using FAM-RHKK(TF-Ac)-NH2 substrate incubated for 3 hrs by EMSA method,B,BAO_0000019,assay format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4616727,1,Scientific Literature,J Med Chem,2020,None
CHEMBL4542119,0,C=C(c1ccc(OC)c(/C=C/C(=O)NO)c1)c1cc(OC)c(OC)c(OC)c1,IC50,=,340,nM,CHEMBL4326250,Inhibition of human recombinant HDAC8 after 30 mins using fluorogenic substrate by fluorimetric assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL4325829,1,Scientific Literature,J Med Chem,2018,None
CHEMBL3427744,0,NC(=O)C1CCCc2c(-c3ccc(Cl)cc3)n[nH]c21,Inhibition,,,%,CHEMBL3429773,Inhibition of HDAC8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3425433,1,Scientific Literature,Bioorg Med Chem Lett,2015,None
CHEMBL3427763,0,NC(=O)C1CCCc2c(-c3cc4ccccc4[nH]3)n[nH]c21,Inhibition,,,%,CHEMBL3429773,Inhibition of HDAC8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3425433,1,Scientific Literature,Bioorg Med Chem Lett,2015,None
CHEMBL3427776,0,NC(=O)C1CC2(Cc3c(-c4ccc(Cl)cc4)n[nH]c31)OCCO2,Inhibition,,,%,CHEMBL3429773,Inhibition of HDAC8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3425433,1,Scientific Literature,Bioorg Med Chem Lett,2015,None
CHEMBL3427778,0,NC(=O)C1Cc2ccccc2Cc2c(-c3ccc(Cl)cc3)n[nH]c21,Inhibition,,,%,CHEMBL3429773,Inhibition of HDAC8 (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL3192,Histone deacetylase 8,Homo sapiens,SINGLE PROTEIN,CHEMBL3425433,1,Scientific Literature,Bioorg Med Chem Lett,2015,None
CHEMBL2135964,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL1529073,0,,,,,,,,,,,,,,,,,,,,,
